Synonym1	ID1	Type1	Synonym2	ID2	Type2	Source
Not needed	79012	gene product	Not needed	31004	metabolite	database
Not needed	79021	gene product	Not needed	32040	metabolite	database
Not needed	79021	gene product	Not needed	32239	metabolite	database
Not needed	79029	gene product	Not needed	31031	metabolite	database
Not needed	79030	gene product	Not needed	31006	metabolite	database
Not needed	79031	gene product	Not needed	31031	metabolite	database
Not needed	79032	gene product	Not needed	31006	metabolite	database
Not needed	79034	gene product	Not needed	29916	metabolite	database
Not needed	79035	gene product	Not needed	29916	metabolite	database
Not needed	79049	gene product	Not needed	29902	metabolite	database
Not needed	79065	gene product	Not needed	31031	metabolite	database
Not needed	79070	gene product	Not needed	31031	metabolite	database
Not needed	79070	gene product	Not needed	28622	metabolite	database
Not needed	79085	gene product	Not needed	29916	metabolite	database
Not needed	79087	gene product	Not needed	29902	metabolite	database
Not needed	79088	gene product	Not needed	31031	metabolite	database
Not needed	79088	gene product	Not needed	29916	metabolite	database
Not needed	79091	gene product	Not needed	29916	metabolite	database
Not needed	79091	gene product	Not needed	31006	metabolite	database
Not needed	79091	gene product	Not needed	31033	metabolite	database
Not needed	79097	gene product	Not needed	29902	metabolite	database
Not needed	79103	gene product	Not needed	29916	metabolite	database
Not needed	79104	gene product	Not needed	29902	metabolite	database
Not needed	79109	gene product	Not needed	29916	metabolite	database
Not needed	79109	gene product	Not needed	31006	metabolite	database
Not needed	79120	gene product	Not needed	29916	metabolite	database
Not needed	79123	gene product	Not needed	31031	metabolite	database
Not needed	79128	gene product	Not needed	29902	metabolite	database
Not needed	48785	metabolite	Not needed	37353	metabolite	database
Not needed	79130	gene product	Not needed	31031	metabolite	database
Not needed	79131	gene product	Not needed	29902	metabolite	database
Not needed	79137	gene product	Not needed	29916	metabolite	database
Not needed	79138	gene product	Not needed	28425	metabolite	database
Not needed	79140	gene product	Not needed	31031	metabolite	database
Not needed	79141	gene product	Not needed	31031	metabolite	database
Not needed	79142	gene product	Not needed	29916	metabolite	database
Not needed	79142	gene product	Not needed	31031	metabolite	database
Not needed	79143	gene product	Not needed	29916	metabolite	database
Not needed	79143	gene product	Not needed	31031	metabolite	database
Not needed	79153	gene product	Not needed	31031	metabolite	database
Not needed	79164	gene product	Not needed	29902	metabolite	database
Not needed	79165	gene product	Not needed	31031	metabolite	database
Not needed	79167	gene product	Not needed	29816	metabolite	database
Not needed	79173	gene product	Not needed	29902	metabolite	database
Not needed	79175	gene product	Not needed	29916	metabolite	database
Not needed	79175	gene product	Not needed	31006	metabolite	database
Not needed	79175	gene product	Not needed	29816	metabolite	database
Not needed	79177	gene product	Not needed	29916	metabolite	database
Not needed	79188	gene product	Not needed	31031	metabolite	database
Not needed	79194	gene product	Not needed	29902	metabolite	database
Not needed	79195	gene product	Not needed	29916	metabolite	database
Not needed	79199	gene product	Not needed	29916	metabolite	database
Not needed	79201	gene product	Not needed	29902	metabolite	database
Not needed	79202	gene product	Not needed	31031	metabolite	database
Not needed	79203	gene product	Not needed	28148	metabolite	database
Not needed	79203	gene product	Not needed	28622	metabolite	database
Not needed	79203	gene product	Not needed	31031	metabolite	database
Not needed	79204	gene product	Not needed	28289	metabolite	database
Not needed	79208	gene product	Not needed	31031	metabolite	database
Not needed	79227	gene product	Not needed	29902	metabolite	database
Not needed	79228	gene product	Not needed	29916	metabolite	database
Not needed	79232	gene product	Not needed	29916	metabolite	database
Not needed	79232	gene product	Not needed	31006	metabolite	database
Not needed	79237	gene product	Not needed	29916	metabolite	database
Not needed	79239	gene product	Not needed	29916	metabolite	database
Not needed	79248	gene product	Not needed	29371	metabolite	database
Not needed	79261	gene product	Not needed	29816	metabolite	database
Not needed	79261	gene product	Not needed	29916	metabolite	database
Not needed	79262	gene product	Not needed	29816	metabolite	database
Not needed	79263	gene product	Not needed	29916	metabolite	database
Not needed	79264	gene product	Not needed	29902	metabolite	database
Not needed	79269	gene product	Not needed	29902	metabolite	database
Not needed	79275	gene product	Not needed	29916	metabolite	database
Not needed	79281	gene product	Not needed	29902	metabolite	database
Not needed	79299	gene product	Not needed	29916	metabolite	database
Not needed	79300	gene product	Not needed	28148	metabolite	database
Not needed	79316	gene product	Not needed	32040	metabolite	database
Not needed	79321	gene product	Not needed	28425	metabolite	database
Not needed	79348	gene product	Not needed	27617	metabolite	database
Not needed	79356	gene product	Not needed	32040	metabolite	database
Not needed	79356	gene product	Not needed	32239	metabolite	database
Not needed	79357	gene product	Not needed	32040	metabolite	database
Not needed	79359	gene product	Not needed	29916	metabolite	database
Not needed	79367	gene product	Not needed	28850	metabolite	database
Not needed	79367	gene product	Not needed	28622	metabolite	database
Not needed	79367	gene product	Not needed	31006	metabolite	database
Not needed	79369	gene product	Not needed	31006	metabolite	database
Not needed	79369	gene product	Not needed	31004	metabolite	database
Not needed	79369	gene product	Not needed	28622	metabolite	database
Not needed	79370	gene product	Not needed	31031	metabolite	database
Not needed	79376	gene product	Not needed	28425	metabolite	database
Not needed	79377	gene product	Not needed	32040	metabolite	database
Not needed	79377	gene product	Not needed	32239	metabolite	database
Not needed	79388	gene product	Not needed	31031	metabolite	database
Not needed	79389	gene product	Not needed	29916	metabolite	database
Not needed	79389	gene product	Not needed	31033	metabolite	database
Not needed	79389	gene product	Not needed	31006	metabolite	database
Not needed	79389	gene product	Not needed	28622	metabolite	database
Not needed	79389	gene product	Not needed	29816	metabolite	database
Not needed	79391	gene product	Not needed	32040	metabolite	database
Not needed	79399	gene product	Not needed	28425	metabolite	database
Not needed	79404	gene product	Not needed	31004	metabolite	database
Not needed	79340	gene product	Not needed	28148	metabolite	database
Not needed	79417	gene product	Not needed	31006	metabolite	database
Not needed	79421	gene product	Not needed	32040	metabolite	database
Not needed	79422	gene product	Not needed	29377	metabolite	database
Not needed	79422	gene product	Not needed	42506	metabolite	database
Not needed	79428	gene product	Not needed	29916	metabolite	database
Not needed	79428	gene product	Not needed	31006	metabolite	database
Not needed	79435	gene product	Not needed	32040	metabolite	database
Not needed	79437	gene product	Not needed	32040	metabolite	database
Not needed	79439	gene product	Not needed	31031	metabolite	database
Not needed	78578	gene product	Not needed	29916	metabolite	database
Not needed	79446	gene product	Not needed	27804	metabolite	database
Not needed	79447	gene product	Not needed	32040	metabolite	database
Not needed	79448	gene product	Not needed	29916	metabolite	database
Not needed	79449	gene product	Not needed	29916	metabolite	database
Not needed	79454	gene product	Not needed	32040	metabolite	database
Not needed	79456	gene product	Not needed	29902	metabolite	database
Not needed	79459	gene product	Not needed	29916	metabolite	database
Not needed	27845	metabolite	Not needed	31006	metabolite	database
Not needed	79463	gene product	Not needed	29916	metabolite	database
Not needed	79463	gene product	Not needed	31030	metabolite	database
Not needed	79473	gene product	Not needed	32040	metabolite	database
Not needed	79474	gene product	Not needed	31031	metabolite	database
Not needed	79475	gene product	Not needed	32040	metabolite	database
Not needed	79479	gene product	Not needed	29916	metabolite	database
Not needed	79479	gene product	Not needed	29816	metabolite	database
Not needed	79480	gene product	Not needed	29916	metabolite	database
Not needed	79486	gene product	Not needed	29916	metabolite	database
Not needed	79492	gene product	Not needed	31004	metabolite	database
Not needed	79497	gene product	Not needed	31031	metabolite	database
Not needed	79507	gene product	Not needed	29916	metabolite	database
Not needed	79513	gene product	Not needed	31033	metabolite	database
Not needed	79513	gene product	Not needed	31031	metabolite	database
Not needed	79514	gene product	Not needed	29916	metabolite	database
Not needed	79521	gene product	Not needed	31006	metabolite	database
Not needed	79522	gene product	Not needed	31031	metabolite	database
Not needed	79536	gene product	Not needed	32040	metabolite	database
Not needed	79541	gene product	Not needed	28425	metabolite	database
Not needed	79542	gene product	Not needed	29916	metabolite	database
Not needed	79542	gene product	Not needed	31030	metabolite	database
Not needed	79544	gene product	Not needed	29371	metabolite	database
Not needed	79546	gene product	Not needed	29377	metabolite	database
Not needed	79546	gene product	Not needed	43719	metabolite	database
Not needed	79547	gene product	Not needed	29377	metabolite	database
Not needed	79547	gene product	Not needed	43719	metabolite	database
Not needed	79561	gene product	Not needed	29902	metabolite	database
Not needed	79562	gene product	Not needed	29902	metabolite	database
Not needed	79568	gene product	Not needed	27617	metabolite	database
Not needed	79569	gene product	Not needed	31004	metabolite	database
Not needed	79572	gene product	Not needed	29916	metabolite	database
Not needed	79574	gene product	Not needed	29902	metabolite	database
Not needed	79579	gene product	Not needed	31006	metabolite	database
Not needed	78265	gene product	Not needed	31031	metabolite	database
Not needed	79584	gene product	Not needed	32040	metabolite	database
Not needed	79585	gene product	Not needed	28425	metabolite	database
Not needed	79590	gene product	Not needed	31006	metabolite	database
Not needed	79595	gene product	Not needed	29916	metabolite	database
Not needed	79439	gene product	Not needed	31006	metabolite	database
Not needed	79599	gene product	Not needed	29916	metabolite	database
Not needed	79610	gene product	Not needed	29371	metabolite	database
Not needed	79611	gene product	Not needed	31004	metabolite	database
Not needed	79616	gene product	Not needed	29916	metabolite	database
Not needed	79618	gene product	Not needed	29916	metabolite	database
Not needed	79628	gene product	Not needed	29916	metabolite	database
Not needed	79633	gene product	Not needed	29916	metabolite	database
Not needed	79646	gene product	Not needed	31031	metabolite	database
Not needed	79651	gene product	Not needed	29902	metabolite	database
Not needed	79654	gene product	Not needed	29916	metabolite	database
Not needed	79657	gene product	Not needed	31004	metabolite	database
Not needed	79661	gene product	Not needed	29916	metabolite	database
Not needed	79678	gene product	Not needed	32239	metabolite	database
Not needed	79701	gene product	Not needed	28425	metabolite	database
Not needed	40107	metabolite	Not needed	29371	metabolite	database
Not needed	79722	gene product	Not needed	31031	metabolite	database
Not needed	79729	gene product	Not needed	28148	metabolite	database
Not needed	78158	gene product	Not needed	29916	metabolite	database
Not needed	79730	gene product	Not needed	28425	metabolite	database
Not needed	79740	gene product	Not needed	29916	metabolite	database
Not needed	79748	gene product	Not needed	29916	metabolite	database
Not needed	79752	gene product	Not needed	31031	metabolite	database
Not needed	79760	gene product	Not needed	28425	metabolite	database
Not needed	79779	gene product	Not needed	28425	metabolite	database
Not needed	79786	gene product	Not needed	29902	metabolite	database
Not needed	79793	gene product	Not needed	31031	metabolite	database
Not needed	79793	gene product	Not needed	28622	metabolite	database
Not needed	79795	gene product	Not needed	31031	metabolite	database
Not needed	79804	gene product	Not needed	31031	metabolite	database
Not needed	79860	gene product	Not needed	29371	metabolite	database
Not needed	79880	gene product	Not needed	31031	metabolite	database
Not needed	79887	gene product	Not needed	31006	metabolite	database
Not needed	79891	gene product	Not needed	29916	metabolite	database
Not needed	79910	gene product	Not needed	31031	metabolite	database
Not needed	79929	gene product	Not needed	29916	metabolite	database
Not needed	79950	gene product	Not needed	29916	metabolite	database
Not needed	79974	gene product	Not needed	46618	metabolite	database
Not needed	79995	gene product	Not needed	28425	metabolite	database
Not needed	80044	gene product	Not needed	28425	metabolite	database
Not needed	80053	gene product	Not needed	32040	metabolite	database
Not needed	80054	gene product	Not needed	31031	metabolite	database
Not needed	80059	gene product	Not needed	28425	metabolite	database
Not needed	80099	gene product	Not needed	29371	metabolite	database
Not needed	80114	gene product	Not needed	29902	metabolite	database
Not needed	80119	gene product	Not needed	31004	metabolite	database
Not needed	80119	gene product	Not needed	31006	metabolite	database
Not needed	77334	metabolite	Not needed	31031	metabolite	database
Not needed	80136	gene product	Not needed	29371	metabolite	database
Not needed	80167	gene product	Not needed	31031	metabolite	database
Not needed	80186	gene product	Not needed	31031	metabolite	database
Not needed	80186	gene product	Not needed	28622	metabolite	database
Not needed	80190	gene product	Not needed	32040	metabolite	database
Not needed	80203	gene product	Not needed	31031	metabolite	database
Not needed	80255	gene product	Not needed	28425	metabolite	database
Not needed	80270	gene product	Not needed	29902	metabolite	database
Not needed	80291	gene product	Not needed	31031	metabolite	database
Not needed	80297	gene product	Not needed	32239	metabolite	database
Not needed	80348	gene product	Not needed	29902	metabolite	database
Not needed	80166	gene product	Not needed	31006	metabolite	database
Not needed	80365	gene product	Not needed	28622	metabolite	database
Not needed	80365	gene product	Not needed	31031	metabolite	database
Not needed	80365	gene product	Not needed	29916	metabolite	database
Not needed	80392	gene product	Not needed	31031	metabolite	database
Not needed	80417	gene product	Not needed	31004	metabolite	database
Not needed	80422	gene product	Not needed	29902	metabolite	database
Not needed	80452	gene product	Not needed	32040	metabolite	database
Not needed	80462	gene product	Not needed	31004	metabolite	database
Not needed	80470	gene product	Not needed	31031	metabolite	database
Not needed	80528	gene product	Not needed	31031	metabolite	database
Not needed	80529	gene product	Not needed	31031	metabolite	database
Not needed	80535	gene product	Not needed	31006	metabolite	database
Not needed	80545	gene product	Not needed	31031	metabolite	database
Not needed	80546	gene product	Not needed	31031	metabolite	database
Not needed	80548	gene product	Not needed	29902	metabolite	database
Not needed	80567	gene product	Not needed	29916	metabolite	database
Not needed	80581	gene product	Not needed	31031	metabolite	database
Not needed	80612	gene product	Not needed	28425	metabolite	database
Not needed	78156	gene product	Not needed	31033	metabolite	database
Not needed	78156	gene product	Not needed	31006	metabolite	database
Not needed	80620	gene product	Not needed	31031	metabolite	database
Not needed	80659	gene product	Not needed	28425	metabolite	database
Not needed	80659	gene product	Not needed	28274	metabolite	database
Not needed	80660	gene product	Not needed	28425	metabolite	database
Not needed	80661	gene product	Not needed	31006	metabolite	database
Not needed	80679	gene product	Not needed	29916	metabolite	database
Not needed	80679	gene product	Not needed	29816	metabolite	database
Not needed	80683	gene product	Not needed	28425	metabolite	database
Not needed	80689	gene product	Not needed	31031	metabolite	database
Not needed	80703	gene product	Not needed	29902	metabolite	database
Not needed	80707	gene product	Not needed	29902	metabolite	database
Not needed	80715	gene product	Not needed	29902	metabolite	database
Not needed	80729	gene product	Not needed	29371	metabolite	database
Not needed	80736	gene product	Not needed	29371	metabolite	database
Not needed	80748	gene product	Not needed	31031	metabolite	database
Not needed	80244	gene product	Not needed	29902	metabolite	database
Not needed	80765	gene product	Not needed	29916	metabolite	database
Not needed	80766	gene product	Not needed	31004	metabolite	database
Not needed	80776	gene product	Not needed	31031	metabolite	database
Not needed	80777	gene product	Not needed	32040	metabolite	database
Not needed	80779	gene product	Not needed	29902	metabolite	database
Not needed	80782	gene product	Not needed	28425	metabolite	database
Not needed	80785	gene product	Not needed	28425	metabolite	database
Not needed	80787	gene product	Not needed	29902	metabolite	database
Not needed	80789	gene product	Not needed	28425	metabolite	database
